"cliente_sk","nome_cliente","cognome_cliente","citta","regione","data_ultimo_ordine","data_primo_ordine","numero_ordini","fatturato_totale","scontrino_medio","importo_massimo_ordine","totale_prodotti_acquistati","num_prodotti_distinti","num_categorie_distinte"
8219,"Tonia","Morellato","Maristella Porto Conte","Valle d'Aosta","2025-10-23","2024-01-12","6","15682.13","1120.1521428571428571","2316.50","16","13","7"
8220,"Torquato","Fracci","Sovazza","Veneto","2025-10-07","2023-12-26","7","14532.49","854.8523529411764706","2084.85","20","14","7"
8221,"Gian","Bignardi","Castiglione Chiavarese","Umbria","2025-06-22","2024-05-19","7","12267.40","1022.2833333333333333","1410.20","16","9","6"
8222,"Carla","Sraffa","Corpo Di Cava","Marche","2025-10-06","2024-01-16","6","11759.67","1069.0609090909090909","2569.86","13","10","5"
8223,"Antonia","Cilibrasi","Sant'Ambrogio Di Torino","Piemonte","2025-08-14","2024-01-29","6","12025.37","1202.5370000000000000","3910.71","16","10","5"
8224,"Rosina","Boccaccio","Silius","Lazio","2025-05-31","2024-04-02","5","9505.38","864.1254545454545455","2172.48","12","11","6"
8225,"Bruno","Campise","Torchiati","Liguria","2024-10-27","2024-08-15","2","2005.05","668.3500000000000000","948.92","4","3","3"
8226,"Domenico","Brancaccio","Stilves","Basilicata","2025-09-15","2024-09-25","4","10875.54","1812.5900000000000000","4275.54","9","6","4"
8227,"Ivo","Micca","Codena","Lazio","2025-07-10","2025-03-24","2","3978.86","994.7150000000000000","1220.68","5","4","3"
8228,"Lamberto","Lerner","Colico Piano","Lombardia","2025-02-25","2024-03-19","2","2348.34","1174.1700000000000000","1265.36","3","2","2"
8229,"Camilla","Munari","Tarcento","Marche","2023-12-25","2023-12-25","1","1235.18","617.5900000000000000","1172.87","2","2","2"
8230,"Amleto","Detti","Menniti","Calabria","2025-04-07","2024-01-07","5","9811.24","1090.1377777777777778","2172.48","10","8","7"
8231,"Agnolo","Micca","Marina Di Savelletri","Lazio","2025-07-23","2023-12-27","7","13383.83","1115.3191666666666667","4275.54","15","10","8"
8232,"Rosaria","Vecoli","Saturnana","Campania","2025-09-25","2024-05-16","8","20527.81","1080.4110526315789474","2441.37","22","14","8"
8233,"Marcantonio","Pistoletto","Mirasole","Veneto","2025-07-05","2023-11-29","8","20421.61","1201.2711764705882353","2862.91","26","13","7"
8234,"Bianca","Grossi","Flavon","Lombardia","2025-11-08","2024-01-03","6","13477.78","842.3612500000000000","1671.34","19","13","8"
8235,"Pasqual","Gigli","Viale","Toscana","2025-11-09","2024-01-04","6","9603.16","1067.0177777777777778","2607.14","11","8","6"
8236,"Saverio","Cianciolo","Borgaria","Lazio","2025-05-04","2024-03-16","6","9814.45","1226.8062500000000000","2476.78","11","7","5"
8237,"Paulina","Gatto","Viums","Toscana","2025-11-04","2023-12-29","8","9518.66","951.8660000000000000","2286.82","14","8","7"
8238,"Armando","Comisso","In Via Santa Maria Di Gesu'","Calabria","2025-07-25","2023-12-12","3","9857.71","1232.2137500000000000","2766.42","12","7","5"
8239,"Nico","Storladi","Su Lau","Piemonte","2025-06-05","2023-11-25","7","19154.02","1197.1262500000000000","3127.28","21","12","7"
8240,"Martina","Ciani","Longa","Lombardia","2023-12-27","2023-11-20","2","3472.93","868.2325000000000000","1158.25","4","4","3"
8241,"Alessandra","Cammarata","Gaeta","Umbria","2025-10-13","2023-11-26","9","14667.84","771.9915789473684211","2286.82","22","14","8"
8242,"Diana","Greggio","Verschneid","Toscana","2025-05-01","2023-12-08","8","19500.72","928.6057142857142857","3854.79","25","18","8"
8243,"Gianfrancesco","Buonauro","Sezze Scalo","Emilia-Romagna","2025-06-22","2024-01-24","8","17205.92","1228.9942857142857143","3491.04","20","14","7"
8244,"Pomponio","Burcardo","Celso","Puglia","2025-10-28","2024-01-30","10","17127.36","901.4400000000000000","2226.48","23","16","8"
8245,"Amadeo","Tanzini","Casirate D'Adda","Abruzzo","2025-11-11","2024-04-05","6","14425.55","961.7033333333333333","2814.89","19","14","8"
8246,"Gioachino","Raimondi","Pieve Santo Stefano","Sardegna","2025-09-27","2024-02-17","8","15508.83","912.2841176470588235","2499.07","21","13","7"
8247,"Azeglio","Boiardo","Ramodipalo Rasa","Emilia-Romagna","2025-09-21","2024-02-08","4","4147.61","829.5220000000000000","2441.37","6","5","4"
8248,"Rodolfo","Garibaldi","Venticano","Campania","2025-08-21","2024-04-21","8","21110.17","1111.0615789473684211","2566.68","26","14","8"
8249,"Paoletta","Conte","Montisi","Trentino-Alto Adige","2025-03-09","2024-09-19","4","7825.29","782.5290000000000000","1711.12","11","9","6"
8250,"Nanni","Giacometti","Carisio","Basilicata","2025-10-12","2024-06-11","3","5395.93","1079.1860000000000000","2651.20","8","4","4"
8251,"Melissa","Luna","Vanzago","Veneto","2025-01-27","2024-03-12","4","6007.45","750.9312500000000000","1908.61","9","8","4"
8252,"Fausto","Fieramosca","Bellocozzo","Friuli-Venezia Giulia","2025-07-01","2023-11-25","5","15351.18","1180.8600000000000000","3491.04","17","11","7"
8253,"Dino","Telesio","Graffignano","Liguria","2025-01-02","2024-05-09","3","5135.92","1027.1840000000000000","1461.39","6","5","3"
8254,"Lucrezia","Soranzo","Oldenico","Lazio","2025-02-21","2024-02-26","2","3422.58","684.5160000000000000","1425.18","6","5","3"
8255,"Luciano","Lussu","Dipignano","Liguria","2025-10-01","2024-03-31","4","8186.89","909.6544444444444444","2915.70","12","9","5"
8256,"Augusto","Bova","Parrana San Giusto","Lombardia","2025-08-30","2025-08-30","1","2314.29","578.5725000000000000","1105.50","4","4","3"
8257,"Gianmarco","Tozzi","Cartigliano","Umbria","2025-10-15","2024-04-20","8","11361.44","1032.8581818181818182","2820.40","12","9","6"
8258,"Maura","Emo","Fonti","Marche","2025-10-28","2024-06-27","4","9842.30","984.2300000000000000","3945.90","15","9","6"
8259,"Gino","Volterra","Multedo","Trentino-Alto Adige","2024-06-15","2023-12-01","4","13238.01","1018.3084615384615385","2924.05","18","11","7"
8260,"Raffaella","Rismondo","Ascea","Basilicata","2025-10-17","2024-06-07","2","140.38","70.1900000000000000","73.31","2","2","2"
8261,"Claudio","Luzi","Somma Vesuviana","Friuli-Venezia Giulia","2025-06-09","2024-04-17","5","9971.51","906.5009090909090909","2316.50","12","11","7"
8262,"Calogero","Virgilio","Praticello","Lazio","2025-05-06","2023-12-27","5","9104.77","1138.0962500000000000","1844.28","10","7","3"
8263,"Amalia","Bernini","Nesima Superiore","Abruzzo","2025-10-06","2023-12-09","6","11960.76","996.7300000000000000","2327.36","13","11","8"
8264,"Gemma","Cabrini","Beduzzo","Campania","2025-04-12","2024-01-26","3","6639.46","948.4942857142857143","1633.32","9","6","5"
8265,"Renzo","Comboni","Belmonte Calabro Marina","Abruzzo","2025-11-12","2024-06-10","8","16149.18","1009.3237500000000000","2820.40","19","15","7"
8266,"Maria","Chiaramonte","Roccasparvera","Lombardia","2025-06-24","2024-09-11","3","4023.25","804.6500000000000000","2316.50","6","4","3"
8267,"Anita","Natta","Pavia Di Udine","Lazio","2025-05-05","2023-12-22","4","8325.64","1387.6066666666666667","2766.42","10","6","5"
8268,"Gianfranco","Ferrante","Lajen","Molise","2025-02-20","2024-07-27","4","13293.58","1208.5072727272727273","2967.38","15","8","3"
8269,"Gioacchino","Missoni","Quattromiglia","Piemonte","2025-08-21","2024-01-02","7","11687.64","834.8314285714285714","2728.56","20","11","8"
8270,"Monica","Cicala","Villaggio San Marco","Liguria","2025-09-24","2024-07-17","4","12122.31","1346.9233333333333333","3324.10","14","9","7"
8271,"Silvio","Pergolesi","Pregiato","Lombardia","2025-10-31","2024-01-15","7","12702.92","977.1476923076923077","1484.42","14","11","6"
8272,"Nicoletta","Ponti","Stravino","Umbria","2024-06-12","2024-06-12","1","69.64","69.6400000000000000","69.64","1","1","1"
8273,"Ilaria","Ligorio","Agliano Terme","Molise","2024-12-29","2024-02-21","5","8805.94","733.8283333333333333","1315.30","12","9","7"
8274,"Raffaele","Romiti","Prela'","Calabria","2025-11-10","2024-09-04","8","15600.07","975.0043750000000000","3248.94","21","13","7"
8275,"Lucrezia","Ferrante","Gallio","Molise","2025-06-19","2023-12-13","5","11262.60","1251.4000000000000000","3314.22","13","7","5"
8276,"Gioele","Navone","Rogoredo","Sardegna","2025-10-06","2024-03-16","6","14806.24","1138.9415384615384615","2630.60","17","10","7"
8278,"Mariana","Mennea","Montiglio Monferrato","Liguria","2025-02-12","2023-12-08","2","4691.91","1172.9775000000000000","2345.74","5","4","3"
8279,"Valeria","Guidotti","Borutta","Valle d'Aosta","2025-09-16","2024-04-16","4","8613.43","861.3430000000000000","2651.20","11","7","6"
8280,"Sabatino","Donini","Villadossola","Umbria","2025-10-28","2024-05-14","4","7123.86","890.4825000000000000","1284.93","9","7","5"
8281,"Laura","Borgia","San Potito Sannitico","Friuli-Venezia Giulia","2025-09-08","2024-10-14","5","7124.11","712.4110000000000000","1484.42","12","8","7"
8282,"Manuel","Giammusso","San Cipriano Picentino","Basilicata","2025-08-19","2024-02-10","4","5644.83","705.6037500000000000","1425.18","10","8","6"
8283,"Loretta","Condoleo","Castellanza","Molise","2025-10-26","2024-07-01","8","12165.59","935.8146153846153846","2316.50","15","11","7"
8284,"Eliana","Ostinelli","Schivenoglia","Molise","2025-07-01","2023-11-22","6","15471.15","966.9468750000000000","2968.84","22","14","7"
8285,"Ferdinando","Tognazzi","San Casciano","Marche","2024-08-02","2024-01-03","3","3905.07","781.0140000000000000","1484.42","5","5","3"
8286,"Enzo","Toscani","Palazzolo Vercellese","Liguria","2025-10-19","2024-05-04","4","9391.17","1043.4633333333333333","3910.71","12","9","6"
8287,"Giulio","Marenzio","Turbigo","Friuli-Venezia Giulia","2025-11-02","2024-04-22","5","6607.38","660.7380000000000000","1052.24","10","9","5"
8288,"Guarino","Tassoni","Lentiai","Molise","2025-08-16","2024-03-23","4","6294.24","1258.8480000000000000","2607.14","7","5","4"
8289,"Gemma","Traversa","Scalo Di Baragiano","Toscana","2025-05-04","2024-02-11","8","16299.11","1253.7776923076923077","2630.60","17","10","6"
8290,"Virgilio","Siffredi","Ribolla","Toscana","2025-05-13","2025-05-13","1","1844.28","1844.2800000000000000","1844.28","2","1","1"
8291,"Costanzo","Lombardo","Milland","Sicilia","2025-08-01","2024-07-13","4","6448.76","806.0950000000000000","1315.30","8","8","7"
8292,"Uberto","Parpinel","Imbersago","Veneto","2025-09-21","2023-11-26","4","3122.41","520.4016666666666667","1004.53","7","5","4"
8293,"Isabella","Montanariello","Grana","Sardegna","2025-11-05","2023-12-16","5","8992.63","999.1811111111111111","3474.75","12","8","6"
8294,"Damiano","Semitecolo","Kiens","Basilicata","2025-08-04","2024-07-09","3","4586.40","764.4000000000000000","1484.42","8","6","4"
8295,"Ludovica","Armellini","Arosio","Lazio","2025-09-26","2023-12-24","6","4874.07","541.5633333333333333","1671.34","10","7","6"
8296,"Patrizio","Foa","Stellata","Lombardia","2025-03-19","2023-11-23","5","9234.64","1154.3300000000000000","3314.22","12","7","5"
8297,"Lina","Fioravanti","Sant'Elpidio Morico","Trentino-Alto Adige","2025-03-20","2024-01-21","6","8429.55","766.3227272727272727","1711.12","13","10","8"
8298,"Enzo","Fracci","Cafasse","Campania","2025-08-18","2024-03-22","8","16240.23","902.2350000000000000","3086.49","21","15","6"
8299,"Dino","Marini","Nughedu Santa Vittoria","Sardegna","2025-06-25","2025-06-25","1","3344.60","1672.3000000000000000","2345.74","3","2","2"
8300,"Lidia","Molesini","Montieri","Lombardia","2025-09-03","2024-08-03","3","2261.17","565.2925000000000000","1082.98","4","4","3"
8301,"Ivan","Cugia","Montalcino","Emilia-Romagna","2025-07-22","2024-06-30","2","8723.18","1246.1685714285714286","4275.54","9","7","4"
8302,"Gianna","Leblanc","Santa Lucia Di Budoia","Liguria","2025-09-09","2023-11-25","7","12653.55","843.5700000000000000","1567.64","16","12","6"
8303,"Valentina","Rienzo","Abazia Di Sulmona","Sicilia","2025-06-26","2024-07-25","3","1424.68","474.8933333333333333","855.56","3","3","3"
8304,"Pina","Balla","Fonteno","Sicilia","2025-09-02","2024-03-25","4","6193.11","688.1233333333333333","2209.48","10","8","6"
8305,"Stefania","Tassoni","Velo Veronese","Valle d'Aosta","2024-03-01","2024-03-01","1","1484.42","1484.4200000000000000","1484.42","1","1","1"
8306,"Flavio","Fanucci","Cupramontana","Sicilia","2025-11-10","2024-02-21","6","12836.03","1069.6691666666666667","2345.74","15","12","6"
8307,"Benito","Morricone","San Severino","Friuli-Venezia Giulia","2025-05-11","2024-02-12","7","11847.75","1077.0681818181818182","3301.01","14","10","7"
8308,"Nadia","Bernetti","Acquaseria","Basilicata","2025-10-28","2024-02-14","3","10230.17","930.0154545454545455","2200.68","13","9","5"
8309,"Berenice","Speri","Belluno","Liguria","2025-07-30","2024-01-26","6","13154.96","939.6400000000000000","2476.78","16","12","5"
8310,"Tiziano","Mannoia","Reda","Abruzzo","2025-10-14","2024-01-06","8","15687.36","980.4600000000000000","3430.23","20","13","7"
8311,"Livia","Franscini","San Giorgio Di Cesena","Campania","2025-08-01","2024-06-25","6","5151.16","858.5266666666666667","1303.57","6","6","4"
8312,"Danilo","Satriani","Avellino","Molise","2025-03-24","2024-02-01","6","15183.32","1012.2213333333333333","4275.54","21","14","8"
8313,"Nina","Cignaroli","San Mauro A Mare","Marche","2025-11-16","2024-01-07","3","6180.75","1030.1250000000000000","2111.17","9","6","5"
8314,"Arnulfo","Paltrinieri","Isola Di Caprera","Veneto","2024-08-20","2024-01-14","3","4439.28","887.8560000000000000","2099.01","7","4","3"
8315,"Lauretta","Mattarella","Mutignano","Abruzzo","2025-08-28","2024-06-15","2","1672.00","557.3333333333333333","1325.60","3","3","3"
8316,"Melissa","Rosmini","Gonnosfanadiga","Veneto","2024-10-03","2024-10-03","1","519.26","519.2600000000000000","519.26","1","1","1"
8317,"Vincentio","Bellocchio","Scorzo","Puglia","2025-11-17","2024-02-02","5","12662.06","1055.1716666666666667","2226.48","15","12","6"
8318,"Sabatino","Loredan","Dezzo","Basilicata","2025-10-28","2023-12-28","3","10357.75","1294.7187500000000000","2850.36","11","8","6"
8319,"Carlo","Tuzzolino","Buzzoletto","Calabria","2025-06-07","2024-02-20","4","7938.85","882.0944444444444444","2968.84","10","8","6"
8320,"Napoleone","Troisi","Riva Valdobbia","Piemonte","2025-08-08","2024-07-07","5","4959.96","551.1066666666666667","1315.30","9","8","5"
8321,"Angelo","Contarini","Pontecorvo","Toscana","2025-07-09","2023-11-22","4","1514.02","378.5050000000000000","445.08","5","3","2"
8322,"Gionata","Cortese","Kampenn","Trentino-Alto Adige","2025-09-10","2024-10-02","4","2592.67","518.5340000000000000","909.52","6","5","3"
8323,"Cecilia","Regge","Segusino","Campania","2025-11-13","2023-12-05","9","15311.93","1020.7953333333333333","3013.59","21","15","7"
8324,"Toni","Fioravanti","Pozzonovo","Veneto","2025-08-09","2024-04-06","5","13572.14","1233.8309090909090909","2968.84","13","11","8"
8325,"Rosa","Michelangeli","Giffone","Friuli-Venezia Giulia","2024-11-16","2023-11-26","2","7320.40","1464.0800000000000000","2850.36","8","5","4"
8326,"Amleto","Ficino","Vallombrosa","Marche","2024-11-27","2023-12-16","7","18239.22","1302.8014285714285714","2968.84","20","13","7"
8327,"Ruggiero","Vecoli","Sa Perta Ruia","Campania","2025-10-17","2024-02-27","3","12141.24","1214.1240000000000000","2968.84","14","9","7"
8328,"Milo","Antelami","Fiumefreddo Di Sicilia","Toscana","2025-10-17","2024-07-31","3","2639.68","527.9360000000000000","909.52","5","5","5"
8329,"Raimondo","Scaduto","Sant'Albino","Calabria","2025-11-04","2023-11-29","7","8604.00","717.0000000000000000","1303.57","12","8","6"
8330,"Azeglio","Dibiasi","Rivarone","Sicilia","2025-06-18","2024-02-04","4","6882.83","983.2614285714285714","2578.92","10","7","6"
8331,"Ezio","Tamburi","Bolzano Vicentino","Liguria","2024-12-30","2024-12-01","2","6405.42","1601.3550000000000000","2728.56","7","3","3"
8332,"Fredo","Sabbatini","Onano","Puglia","2025-07-21","2024-10-16","3","7816.23","1116.6042857142857143","3777.96","9","7","5"
8333,"Lilla","Pinamonte","Castelletto D'Orba","Lazio","2025-11-13","2024-02-06","6","10608.60","964.4181818181818182","2226.48","15","11","7"
8334,"Alfio","Falier","Campolongo Al Torre","Emilia-Romagna","2025-03-06","2025-03-06","1","1004.53","1004.5300000000000000","1004.53","1","1","1"
8335,"Temistocle","Scarpa","Borgata Fidene","Sicilia","2025-08-16","2024-05-21","7","17069.53","1004.0900000000000000","3518.61","21","13","7"
8336,"Sante","Polesel","Zappa","Friuli-Venezia Giulia","2025-03-08","2024-02-27","4","3762.84","627.1400000000000000","1158.25","7","6","6"
8337,"Viridiana","Cibin","Bazzana","Calabria","2025-07-16","2024-01-20","4","5832.64","833.2342857142857143","2327.36","8","6","5"
8338,"Adriana","Nibali","Paciano","Calabria","2025-08-09","2024-08-22","3","4193.94","698.9900000000000000","1425.18","6","5","4"
8339,"Virginia","Gadda","Postioma","Lazio","2025-07-01","2024-11-22","3","4836.36","1209.0900000000000000","3248.94","6","4","4"
8340,"Sandro","Pellegrini","Medolago","Calabria","2025-11-14","2023-12-03","12","19066.16","907.9123809523809524","2707.84","26","17","7"
8341,"Beatrice","Donini","Sant'Angelo In Mercole","Piemonte","2024-12-23","2023-12-16","3","6550.37","818.7962500000000000","1335.98","8","8","7"
8342,"Patrizia","Disdero","Maniace","Toscana","2024-01-30","2023-12-29","2","6200.06","1240.0120000000000000","2286.82","6","5","5"
8343,"Filippo","Tognazzi","Valleandona","Marche","2025-11-08","2024-07-09","6","13990.77","1165.8975000000000000","3662.05","16","11","5"
8344,"Renata","Desio","San Marco D'Alunzio","Lombardia","2025-08-01","2023-12-03","7","20855.11","1097.6373684210526316","2968.84","24","16","8"
8345,"Ettore","Argan","Somma Vesuviana","Piemonte","2025-04-03","2023-12-01","3","6353.64","1058.9400000000000000","1844.28","9","6","5"
8346,"Lidia","Chigi","Curinga","Lazio","2025-10-09","2024-06-28","5","19737.22","1409.8014285714285714","3491.04","19","10","5"
8347,"Lilla","Bottigliero","Villanova Marchesana","Puglia","2025-07-15","2024-01-27","4","13883.02","1262.0927272727272727","3945.90","14","9","6"
8348,"Federico","Saffi","San Maurizio","Valle d'Aosta","2025-08-08","2024-05-24","7","24259.54","1212.9770000000000000","3715.17","28","16","7"
8349,"Alessia","Capuana","Colle Umberto","Marche","2024-07-15","2023-12-07","4","10555.86","1055.5860000000000000","1819.04","13","9","5"
8350,"Fiorino","Ossani","Benevello","Sardegna","2025-05-26","2025-02-13","2","6270.74","1254.1480000000000000","2476.78","7","5","3"
